"","V1","V2"
"1",2.57022249365361,2.72079420439334
"2",1.71508724372223,5.6884873586498
"3",10.5634894097458,1.72484213927759
"4",1.17283998597574,1.75924501826986
"5",1.27105703301016,1.37617880497016
"6",8.37926144120044,10.9151869588552
"7",1.64894872652217,2.43319318047114
"8",12.3522505603766,1.1575842714971
"9",2.55903425423022,2.016269965347
"10",1.61427694388693,1.24798706282652
"11",3.50031193069657,2.36269423612419
"12",1.81447784084615,1.67385404906526
"13",33.172353864821,1.98544474307132
"14",1.01263759413568,31.4872262278466
"15",9.74516491492647,1.08069015621162
"16",1.27030431908177,6.18707116715874
"17",6.00295250793441,1.75642006336023
"18",1.21764719470942,2.42676886452971
"19",7.62532533955721,1.46720909243018
"20",14.2888882690521,2.9185780515312
"21",1.10193894178128,1.22534950544179
"22",1.57778226259933,34.5582342302375
"23",1.80737120146784,1.53010522062955
"24",2.92323827983363,2.50476256585541
"25",1.21055072625864,1.22471495968729
"26",1.22023529882395,1.98371122909704
"27",1.75903740042072,5.64324696176701
"28",1.61392671461094,2.90959705535101
"29",1.20354254660395,1.89959413988658
"30",2.17943951313421,1.51969728636544
"31",11.5619355001843,3.81620652252877
"32",4.43502985407576,28.2207879586533
"33",1.89666738897492,1.0735429979323
"34",1.7126489587874,4.74601281029885
"35",1.85154708697233,2.0144955347093
"36",1.1507282563271,2.07665084955976
"37",1.22504359926289,1.87375499201143
"38",1.28767846706987,1.4613740298883
"39",52.5677290899801,2.39871468036358
"40",2.29675626637233,1.78471797316559
"41",9.12260693135048,162.720428036409
"42",1.24205633884598,2.10370171092527
"43",1.3515297365368,1.08372478186852
"44",2.11558398309976,2.65096936522153
"45",2.78154658723347,1.07281637692212
"46",3.48875374649111,4.31170859115573
"47",1.6243400401769,1.30083950387793
"48",4.06715143333232,1.3288061556017
"49",7.67827161251166,10.9646679737314
"50",18.0847788550297,8.90713402371095
"51",1.35199146590299,1.0046444310163
"52",1.53511903053147,1.90961807363273
"53",7.45135934353257,2.18296467056316
"54",1.14663075740275,4.05541113109415
"55",5.31571739772674,1.2869303359304
"56",1.67568235806289,1.03589422578765
"57",16.6442351279982,1.54416508660254
"58",1.32266007690534,1.39361124989816
"59",2.22421294818964,1.37695978592211
"60",1.19903355071727,2.13871677312187
"61",1.00866843217114,2.53768704956561
"62",1.28507869668081,1.39110000399467
"63",1.37708431686799,1.87515205508776
"64",1.06075250097071,2.01477939142753
"65",1.7507830964912,1.38983399808936
"66",2.01961640181386,1.14259166979882
"67",1.16272686936663,5.57387192613076
"68",1.14996452747427,1.10729311772369
"69",2.48430648951208,4.39556782607301
"70",3.01887155470804,2.02158002891045
"71",57.9076575215555,1.61339778183929
"72",3.17543198230977,2.62120922351802
"73",2.8129810050351,25.9541783137055
"74",2.20020055224071,1.04312753554327
"75",1.42966027792304,3.26818240053423
"76",5.25983015581513,7.90914686633348
"77",1.43327457443488,8.88716738030405
"78",2.10139216921327,2.08527178409339
"79",12.4406926621423,3.22080393318123
"80",4.05389634979296,5.21537096179722
"81",3.18864968790655,3.59067732781411
"82",1.61499288963603,1.01381474452514
"83",1.98653042101982,12.3099803098431
"84",2.30306422202093,1.32223988018188
"85",10.0098643151279,17.9053278949081
"86",4.42136182314368,1.21489078930043
"87",7.50978319057619,3.53777638631319
"88",1.03443841603453,1.57146788314823
"89",1.61769060130879,1.08143509323362
"90",2.01742627664195,2.0632078644468
"91",1.64227923252135,1.58449321717799
"92",4.56299812528937,1.44492266328641
"93",49.6538406833003,1.37803011168236
"94",1.43643044000589,2.50039802244244
"95",1.97760995488711,1.23683018475448
"96",6.04059353363448,1.31892594158263
"97",1.38926244497917,1.34786560095707
"98",1.99522351374517,1.02679231451829
"99",2.05698271523851,17.1534554013933
"100",1.12218424193468,1.29510956085219
"101",2.20476492001936,2.4383056794569
"102",1.04397886937913,5.63103257440928
"103",3.85401910402015,1.61330476146216
"104",1.08181030984743,1.43395922293861
"105",1.04225692476606,1.05912132349384
"106",2.10389492261673,1.97550027900555
"107",1.55556628520148,1.48020501606962
"108",7.07020069385815,3.14579058326105
"109",2.11252800101563,1.01791648060704
"110",1.75570721051599,1.76451302762172
"111",1.63595692028311,2.64736324132965
"112",4.52438159349234,2.35952465268587
