"","V1","V2"
"1",1.03237663316427,3.87213126222433
"2",0.3119965207841,4.50832943275004
"3",1.23406462635661,2.59698929230703
"4",5.50529141401509,3.41911741149933
"5",0.239077639747732,0.190109712281258
"6",0.232751894222926,4.01293596829554
"7",1.52892465614509,0.715314441682173
"8",1.67273735964106,2.6537610837544
"9",0.404718450898773,0.551947973398051
"10",1.57155562711579,1.1487228090663
"11",5.73469029444367,0.852617983324418
"12",2.56916997778757,10.8118148314803
"13",0.428910914315665,3.02781096524664
"14",1.24412364810942,5.69052692784377
"15",3.18227153834981,5.76409214273296
"16",0.64745617993545,2.064000495175
"17",3.05239042871916,1.31814446194436
"18",1.19246365692707,1.22727520529293
"19",0.574718600997701,3.22870365342452
"20",1.37642854768342,1.96711417731902
"21",3.17249736328891,5.29352872806838
"22",1.47008500827448,3.2273782620945
"23",0.057847836201309,0.187941961990007
"24",2.46815558049354,1.76890639512173
"25",3.04155366011826,0.172233185387621
"26",0.00448518507693723,2.779988817652
"27",1.31380291805577,0.150654400177128
"28",0.600122557178144,2.96525229574441
"29",3.85002715817332,0.913307916104484
"30",0.937550868878772,0.0724419021713258
"31",1.32116137932436,2.02043934526288
"32",0.195669406866883,1.07239013758432
"33",0.928139198573738,0.394344224319868
"34",0.910161190371792,4.88112020115382
"35",1.857983074569,2.4330231713354
"36",0.982565719045834,1.01800691744561
"37",3.97085933569345,8.04004460177467
"38",1.44453435907278,2.11208395791137
"39",1.87409280553587,0.557990351136846
"40",1.98782604985754,10.8627297058824
"41",0.193960325108402,4.6912859863775
"42",0.320379253866515,3.70255897133529
"43",1.20793330944959,1.83018039180568
"44",0.735297479929822,0.816275195585625
"45",1.29949556729697,3.70278569319201
"46",7.69145028470167,0.450837593142575
"47",0.580434089198259,2.70961064407142
"48",0.699835030722844,0.169079233407382
"49",0.855274502573861,5.0213124349994
"50",2.01418149684726,11.8350637104533
"51",1.36861146077267,1.21237466959356
"52",0.90603270780121,0.637833569069501
"53",3.10293388861074,3.74589156104114
"54",0.174539829129,2.46741013514528
"55",2.6668896228812,1.30438222454932
"56",0.858269206702872,3.32562008670865
"57",0.903243519429399,0.135527110133626
"58",2.8915468350783,2.25506736205244
"59",0.159381120031964,2.31161325101962
"60",1.42355774411942,4.13939836026116
"61",2.20648378051551,4.29308329507588
"62",3.43587544399779,6.62909559801611
"63",0.515266231738321,4.45128231510954
