"","V1","V2"
"1",0.502082279046477,0.709299116849685
"2",0.202066981570248,0.196840125009086
"3",0.447845124620132,0.0689751080447356
"4",0.241987276068246,0.904640187678016
"5",0.0451580987254655,0.876003304612338
"6",0.181335700309682,0.317933541731401
"7",0.593392476664938,0.931116541461506
"8",0.685016086785108,0.261307208617931
"9",0.731360011710363,0.925095106691306
"10",0.01121066069818,0.273049226623392
"11",0.524888846792081,0.648916217761153
"12",1.14209092203179,0.140859599500599
"13",0.899557899817947,0.733854502712934
"14",0.775265054064633,0.683007593443887
"15",0.593805894391506,0.936858384937307
"16",0.227780137553165,0.291012927825987
"17",0.17387974662163,0.849820529348138
"18",0.762401429798704,0.00594645630516694
"19",0.981234918350305,0.950796178300023
"20",0.349503730731717,0.899891752395813
"21",0.622331868230044,0.57861603015579
"22",0.72744364599141,0.672933217087963
"23",0.0554602146778704,0.142285488185741
"24",0.728646545872174,0.609176748114958
"25",0.28022544930136,0.0303884520254942
"26",0.622271745415614,0.00476428668740979
"27",0.809564991205969,0.745828456247963
"28",0.833041697743447,0.0470150053118775
"29",0.641882494861579,0.701552033337687
"30",0.934264803772233,0.776063261756209
"31",0.213430814639264,0.219997707535231
"32",0.808079061168803,0.926173282940536
"33",0.736842309178766,0.949288470956617
"34",0.724220171568544,0.906614065491507
"35",0.81809583251851,0.719440257547578
"36",0.148170873301009,0.606458177383276
"37",0.842019803423109,0.731360011710363
"38",0.139633694175199,0.513750308985138
"39",0.0801809090606875,0.757580661418331
"40",0.786275269826337,1.08054251079026
"41",0.24120931731938,0.622012580682798
"42",0.366270851501355,0.189399561158779
"43",0.205483131060437,0.946102311534023
"44",0.811554401284129,0.123497787751887
"45",0.708170320635957,0.113168348190583
"46",0.211062327199207,0.802821825336764
"47",0.162381170949896,0.794693524515505
"48",0.831877486000516,0.747421067597221
"49",0.0414173767667109,0.789068696355343
"50",0.221054273055471,0.693037607196975
"51",0.936239697503699,0.0107634582943486
"52",0.6362908282153,0.75951384757924
"53",0.0268120001418264,0.0731888200923193
"54",0.716898478168937,0.736127367991821
"55",0.430190337642742,0.823975233616643
"56",0.0512602002585561,0.266699855967293
"57",0.842085354212218,0.0381797237203116
"58",0.222942846129805,0.140625937050589
"59",0.679313538821391,0.195234469957867
"60",0.67594750490761,0.829810117264628
"61",1.00595282689955,0.896587505506873
"62",0.0263768306583428,0.605289089270415
"63",0.736861500486235,0.254944531991016
"64",0.320252784958832,0.327535335257203
"65",0.846202214487844,0.804397588361697
"66",0.847758294750339,0.229184647726298
"67",0.584054222190446,0.266676393562017
"68",0.203691712378964,0.239263804374381
"69",0.0313993701407471,0.1339258162731
"70",0.160577791155314,1.22267479534739
"71",0.798870673915075,0.0402033905776872
"72",0.114466822202958,0.24407212363213
"73",0.101526547433446,0.633526326739674
"74",0.771622357545335,0.255882087455166
"75",0.861190731070796,0.244681060043657
"76",0.879013795832057,0.0167471159001066
"77",0.741970325528666,0.097170799551173
"78",0.233425418573383,0.236988288606657
"79",0.229863826358256,0.290050271453083
"80",0.246719211861945,1.28906585143019
"81",0.618859561975703,0.563825441487783
"82",0.68715001625316,0.50495371195021
"83",0.582036017872287,0.046035609033978
"84",0.151410178316121,0.661484659723131
"85",0.573112821927834,0.733795203041625
"86",0.178291177061411,0.800557073374868
"87",0.233328658945171,0.284570994659478
"88",0.319276887095531,0.796415099239087
"89",0.769961322325789,0.572335376575927
"90",0.10946239671954,0.673816537010077
"91",0.0151713672955719,0.616061250242804
"92",0.888269465716656,0.698165407906363
"93",0.191765571686715,0.66683622100447
"94",0.0389399562250643,0.916700944563305
"95",0.331777407840757,0.035081665105097
"96",0.800348528955858,0.756962277609637
"97",0.668963627094109,0.908280648002637
"98",0.718243705910091,0.00984264283476688
"99",0.387558586642106,0.184649412176923
"100",0.050949781115974,0.0369545431839411
"101",0.837246471433167,0.122817014991865
"102",0.0252141812700273,0.630173440265824
"103",0.803692227835338,0.648649166779921
"104",0.630001887145226,0.945360949616133
"105",0.0291269022283939,1.01263204036325
"106",0.840504090361625,0.251113420576493
"107",0.791789590920004,0.550708736299523
"108",0.017236575934957,0.251499853689971
"109",0.666442861298026,0.873777490224329
"110",0.248606056060623,0.787749576086049
"111",0.969258395660915,0.0217891452675993
"112",0.459809745527599,0.829846994547096
"113",0.025291786258093,0.886836625443621
"114",0.71905370809435,0.832700926667283
"115",0.806591012581495,0.797796273595148
"116",0.0434663648108465,0.790388880146463
"117",0.66680094479937,0.270789356327403
"118",0.0412416724199539,0.794061725797458
"119",0.231572963252133,0.119901075295865
